gene_short_name	logFC	t	P.Value	adj.P.Val	B	FC
Hand1	3.532361197	1.4230409528	0.2402165854	0.2402165854	-6.82730735	11.570354778829
Areg	3.5287681355	1.4230409485	0.2402165866	0.2402165866	-6.827307355	11.5415744275611
Atoh1	3.5234242784	1.423040942	0.2402165883	0.2402165883	-6.8273073624	11.4989025972464
Fcgbpl1	3.4050968527	1.4230407908	0.2402166284	0.2402166284	-6.8273075363	10.5934224293839
Mybpc3	3.38869168	1.4230407686	0.2402166343	0.2402166343	-6.8273075619	10.473644810914
Vom2r35	3.1575558099	1.4230404178	0.2402167274	0.2402167274	-6.8273079654	8.92316680968132
Plxnb3	3.1551131857	1.4230404136	0.2402167285	0.2402167285	-6.8273079701	8.90807179538732
Sorcs3	3.1319069513	1.423040374	0.240216739	0.240216739	-6.8273080157	8.76592874211617
Krtap15-1	3.0846763268	1.4230402905	0.2402167611	0.2402167611	-6.8273081118	8.48359839526252
Olr223	3.0627209549	1.4230402503	0.2402167718	0.2402167718	-6.827308158	8.35546983728013
Hecw1	3.0416928903	1.4230402111	0.2402167822	0.2402167822	-6.8273082031	8.23456757018428
Pappa	3.0155206739	1.423040161	0.2402167955	0.2402167955	-6.8273082607	8.08652950329581
Nrk	2.9660705206	1.4230400629	0.2402168215	0.2402168215	-6.8273083735	7.81405018216127
Cntn4	2.9444373242	1.4230400184	0.2402168333	0.2402168333	-6.8273084247	7.69775270374498
Fezf2	2.9001692922	1.4230399242	0.2402168583	0.2402168583	-6.8273085331	7.46513987334243
Shcbp1l	2.8899786872	1.4230399019	0.2402168642	0.2402168642	-6.8273085587	7.41259498873601
Syt4	2.8773743608	1.423039874	0.2402168716	0.2402168716	-6.8273085908	7.34811579254154
Ltb4r2	2.8193790338	1.4230397407	0.240216907	0.240216907	-6.8273087441	7.05858515331304
Ddn	2.8164665813	1.4230397338	0.2402169088	0.2402169088	-6.827308752	7.04434994993143
Acan	2.8102578312	1.423039719	0.2402169127	0.2402169127	-6.8273087691	7.0140991830436
Kcnh4	2.8067529924	1.4230397106	0.2402169149	0.2402169149	-6.8273087787	6.99708002827075
Bmp8a	2.7929326666	1.4230396772	0.2402169238	0.2402169238	-6.8273088172	6.93037138966136
Camkv	2.7903871913	1.423039671	0.2402169255	0.2402169255	-6.8273088243	6.91815429944512
ERCC-00083	2.7742730503	1.4230396313	0.240216936	0.240216936	-6.82730887	6.84131211502068
Pmfbp1	2.7517808925	1.4230395746	0.240216951	0.240216951	-6.8273089351	6.73548060851411
Rab15	2.7333614634	1.4230395272	0.2402169636	0.2402169636	-6.8273089896	6.65003283205642
Grm3	2.7317936832	1.4230395232	0.2402169647	0.2402169647	-6.8273089943	6.64281015041266
Nlgn1	2.7177443816	1.4230394863	0.2402169744	0.2402169744	-6.8273090367	6.5784348716259
Slitrk3	2.7177443816	1.4230394863	0.2402169744	0.2402169744	-6.8273090367	6.5784348716259
Klhl14	2.6503663352	1.4230393012	0.2402170235	0.2402170235	-6.8273092496	6.27826678472753
Sct	2.6109623396	1.4230391863	0.240217054	0.240217054	-6.8273093818	6.1091105163181
Pcdh9	2.6093891441	1.4230391816	0.2402170553	0.2402170553	-6.8273093872	6.10245243078089
Ccdc87	2.6030106201	1.4230391625	0.2402170603	0.2402170603	-6.8273094092	6.07553148285707
Pcdh8	2.5977736175	1.4230391467	0.2402170645	0.2402170645	-6.8273094274	6.05351720127156
Trim29	2.5958781609	1.4230391409	0.2402170661	0.2402170661	-6.827309434	6.04556912870968
Gpx5	2.593427796	1.4230391335	0.240217068	0.240217068	-6.8273094425	6.0353096652048
Lrrc66	2.5744463961	1.4230390751	0.2402170835	0.2402170835	-6.8273095097	5.95642376147025
RGD1564534	2.5363712463	1.4230389539	0.2402171157	0.2402171157	-6.8273096491	5.80127997312263
Kcnc2	2.5266869654	1.4230389222	0.2402171241	0.2402171241	-6.8273096855	5.76246852474512
Capn8	2.5171900752	1.4230388908	0.2402171324	0.2402171324	-6.8273097217	5.72466025490719
Vom2r37	2.5069211001	1.4230388564	0.2402171415	0.2402171415	-6.8273097612	5.68405730743239
Barhl1	2.4655707826	1.4230387135	0.2402171794	0.2402171794	-6.8273099256	5.52345426063809
Akap4	2.4397974858	1.4230386208	0.240217204	0.240217204	-6.8273100322	5.42565564540322
Cldn18	2.4372093603	1.4230386113	0.2402172066	0.2402172066	-6.8273100431	5.41593100556203
Map7d2	2.4323570797	1.4230385935	0.2402172113	0.2402172113	-6.8273100637	5.39774596159491
Nccrp1	2.4322372931	1.423038593	0.2402172114	0.2402172114	-6.8273100642	5.39729780673458
Hs3st2	2.4282682854	1.4230385783	0.2402172153	0.2402172153	-6.8273100811	5.38246967191425
Kcnab3	2.4124312557	1.423038519	0.240217231	0.240217231	-6.8273101493	5.32370730863585
Myoc	2.3892180854	1.42303843	0.2402172547	0.2402172547	-6.8273102517	5.23873354710646
Frmd3	2.3857855642	1.4230384166	0.2402172582	0.2402172582	-6.8273102671	5.22628414611492
Slc9b2	2.3648371974	1.4230383336	0.2402172802	0.2402172802	-6.8273103626	5.15094522083643
Slc25a18	2.358909403	1.4230383097	0.2402172866	0.2402172866	-6.82731039	5.12982426307714
Khdrbs2	2.3577182966	1.4230383049	0.2402172878	0.2402172878	-6.8273103956	5.125590766241
Lhx1	2.3342872613	1.4230382085	0.2402173134	0.2402173134	-6.8273105064	5.04301760359302
LOC680663	2.3291232343	1.4230381869	0.2402173191	0.2402173191	-6.8273105313	5.02499873916015
Vstm2b	2.3172598839	1.4230381367	0.2402173325	0.2402173325	-6.8273105891	4.98384736068276
T	2.3152648597	1.4230381282	0.2402173347	0.2402173347	-6.8273105989	4.97696023330254
Dll3	2.3144648228	1.4230381247	0.2402173356	0.2402173356	-6.8273106028	4.97420105835513
Mmp3	2.301955337	1.4230380707	0.24021735	0.24021735	-6.8273106649	4.93125663748877
Olr1350	2.2888421579	1.4230380132	0.2402173652	0.2402173652	-6.8273107311	4.88663774112939
Fam161a	2.2887990962	1.423038013	0.2402173653	0.2402173653	-6.8273107314	4.886491886474
Tnfsf4	2.2819267577	1.4230379824	0.2402173734	0.2402173734	-6.8273107665	4.86327022945149
Hpse2	2.2810418412	1.4230379784	0.2402173744	0.2402173744	-6.8273107711	4.86028812418593
Nkx6-3	2.2770908903	1.4230379607	0.2402173791	0.2402173791	-6.8273107914	4.84699599457144
Hist1h2ail1	-2.2685765787	-1.4230379222	0.2402173893	0.2402173893	-6.8273108357	-4.81847486243787
Slc16a8	2.2548324136	1.4230378592	0.2402174061	0.2402174061	-6.8273109083	4.77278852307006
Lrrc9	2.2541097702	1.4230378558	0.240217407	0.240217407	-6.8273109121	4.77039844036566
Kcnj3	2.2539636871	1.4230378551	0.2402174071	0.2402174071	-6.8273109129	4.76991542816135
B3gnt8	2.2474041178	1.4230378246	0.2402174152	0.2402174152	-6.827310948	4.74827705903228
Slc1a1	2.2443238727	1.4230378101	0.2402174191	0.2402174191	-6.8273109646	4.73815000218952
Rnf165	2.2368341606	1.4230377748	0.2402174285	0.2402174285	-6.8273110053	4.71361576472702
Hhatl	2.2300689232	1.4230377426	0.240217437	0.240217437	-6.8273110424	4.69156392598162
Dpep3	2.2273716362	1.4230377296	0.2402174404	0.2402174404	-6.8273110573	4.68280069337214
Nipal4	2.2045808731	1.4230376184	0.2402174699	0.2402174699	-6.8273111852	4.60940608354266
Fbxo17	2.1947384067	1.4230375693	0.240217483	0.240217483	-6.8273112416	4.57806645995096
Scn4b	2.1575069912	1.4230373775	0.2402175338	0.2402175338	-6.8273114623	4.46143243390746
Slc51a	2.1492171326	1.4230373334	0.2402175455	0.2402175455	-6.827311513	4.43587014414321
Tm4sf20	2.1157405573	1.4230371501	0.2402175942	0.2402175942	-6.8273117238	4.33412438314098
Tekt2	2.1125700019	1.4230371323	0.2402175989	0.2402175989	-6.8273117443	4.32460990332305
Zdhhc11	2.1096967902	1.4230371161	0.2402176032	0.2402176032	-6.827311763	4.31600575999764
Rxfp3	2.1080137311	1.4230371066	0.2402176057	0.2402176057	-6.8273117739	4.31097361041764
Lrp2bp	2.1002878864	1.4230370625	0.2402176174	0.2402176174	-6.8273118246	4.28794941499335
Ccdc184	2.0915306065	1.423037012	0.2402176308	0.2402176308	-6.8273118826	4.26200003952529
RGD1309028	2.0909556131	1.4230370087	0.2402176317	0.2402176317	-6.8273118865	4.26030173632531
Gdf9	2.083437886	1.4230369648	0.2402176433	0.2402176433	-6.827311937	4.23815950736407
Ralyl	2.0683529958	1.4230368753	0.2402176671	0.2402176671	-6.8273120399	4.19407597483775
Rnf133	2.0645892127	1.4230368526	0.2402176731	0.2402176731	-6.827312066	4.18314849636418
Bmp15	2.0627008112	1.4230368412	0.2402176761	0.2402176761	-6.8273120791	4.17767658721937
Igbp1b	2.0615987987	1.4230368345	0.2402176779	0.2402176779	-6.8273120868	4.17448665879002
Asb12	2.0470713335	1.4230367456	0.2402177015	0.2402177015	-6.8273121891	4.13266188355821
Fcrlb	2.0460556639	1.4230367393	0.2402177031	0.2402177031	-6.8273121963	4.12975347827464
Mboat4	2.0353596117	1.4230366725	0.2402177209	0.2402177209	-6.8273122732	4.09924895931369
Chrm1	2.0290177704	1.4230366323	0.2402177315	0.2402177315	-6.8273123193	4.08126890772484
Pnmal2	2.0226513992	1.4230365917	0.2402177423	0.2402177423	-6.8273123661	4.06329863174545
Tigd3	2.0203149247	1.4230365767	0.2402177463	0.2402177463	-6.8273123834	4.0567233612823
Pltp	-2.011001882	-1.4230365163	0.2402177623	0.2402177623	-6.8273124528	-4.03062029959484
Rab36	1.9970743845	1.4230364244	0.2402177867	0.2402177867	-6.8273125585	3.9918966905143
Lmntd1	1.9871765707	1.423036358	0.2402178043	0.2402178043	-6.8273126349	3.9646034491302
Spata22	1.9825101547	1.4230363263	0.2402178127	0.2402178127	-6.8273126714	3.9518006040097
Fank1	1.9727799552	1.4230362595	0.2402178304	0.2402178304	-6.8273127482	3.92523751905378
LOC499796	1.9705649741	1.4230362441	0.2402178345	0.2402178345	-6.8273127658	3.91921569472402
Isl2	1.9669718043	1.4230362192	0.2402178411	0.2402178411	-6.8273127946	3.90946665917954
Kcnmb1	1.9571865135	1.4230361504	0.2402178594	0.2402178594	-6.8273128737	3.88303985109546
Cldn24	1.9501953851	1.4230361006	0.2402178726	0.2402178726	-6.827312931	3.8642686206012
Dcdc2c	1.9454660441	1.4230360666	0.2402178816	0.2402178816	-6.82731297	3.85162178840504
Dgkb	1.8940089718	1.4230356804	0.240217984	0.240217984	-6.8273134143	3.71666581005089
Serpinb10	1.8749684071	1.4230355293	0.2402180241	0.2402180241	-6.8273135881	3.66793584953758
Gpr173	1.8550539731	1.4230353663	0.2402180673	0.2402180673	-6.8273137755	3.61765284881633
Sox10	1.8548916135	1.423035365	0.2402180677	0.2402180677	-6.8273137771	3.61724574433233
RT1-M1-4	1.8345909404	1.4230351933	0.2402181132	0.2402181132	-6.8273139746	3.56670263675032
Clrn3	1.8314721671	1.4230351664	0.2402181204	0.2402181204	-6.8273140055	3.55900057787958
Mas1	1.8247957336	1.4230351084	0.2402181358	0.2402181358	-6.8273140722	3.54256846039491
Hoxb8	1.7897168681	1.4230347928	0.2402182195	0.2402182195	-6.8273144352	3.45747032290886
Tmem132b	1.7893470336	1.4230347894	0.2402182204	0.2402182204	-6.8273144391	3.45658411488169
Olr288	1.7756019495	1.4230346605	0.2402182546	0.2402182546	-6.8273145873	3.42380835317189
Olr1593	1.7675395895	1.4230345835	0.240218275	0.240218275	-6.8273146759	3.40472809909464
Olr57	1.764832049	1.4230345574	0.2402182819	0.2402182819	-6.8273147059	3.39834435607603
Vom1r98	1.764832049	1.4230345574	0.2402182819	0.2402182819	-6.8273147059	3.39834435607603
Rprml	1.7597383836	1.423034508	0.240218295	0.240218295	-6.8273147627	3.38636711445975
Rgsl2h	1.758874473	1.4230344996	0.2402182973	0.2402182973	-6.8273147724	3.38433990662149
Olr287	1.7520607469	1.4230344327	0.240218315	0.240218315	-6.8273148493	3.36839364285765
Atp6v1e2	1.7484237525	1.4230343967	0.2402183245	0.2402183245	-6.8273148907	3.35991270999473
Chrdl2	1.7465166714	1.4230343778	0.2402183296	0.2402183296	-6.8273149126	3.35547421632195
Olr1434	1.7427975565	1.4230343406	0.2402183394	0.2402183394	-6.8273149553	3.34683529933901
Ccl11	1.7360372565	1.4230342724	0.2402183575	0.2402183575	-6.8273150338	3.33118910783155
Slc19a3	1.7335361376	1.4230342469	0.2402183643	0.2402183643	-6.827315063	3.32541901652744
Olr1687	1.725248014	1.4230341619	0.2402183868	0.2402183868	-6.8273151609	3.30636962244195
Olr336	1.7225254501	1.4230341336	0.2402183943	0.2402183943	-6.8273151933	3.30013593213308
Duoxa2	1.7225254501	1.4230341336	0.2402183943	0.2402183943	-6.8273151933	3.30013593213308
Lmo1	1.7219898615	1.4230341281	0.2402183958	0.2402183958	-6.8273151997	3.29891101135183
Fbxo39	1.695235977	1.4230338433	0.2402184714	0.2402184714	-6.8273155273	3.2382985009712
Gzmf	1.6946091551	1.4230338365	0.2402184732	0.2402184732	-6.8273155352	3.23689183118722
Brinp3	1.6938054429	1.4230338277	0.2402184755	0.2402184755	-6.8273155452	3.23508909057225
Otor	1.6804020739	1.4230336795	0.2402185148	0.2402185148	-6.8273157157	3.20517265594354
Amh	1.6783153346	1.4230336561	0.240218521	0.240218521	-6.8273157426	3.20053998943665
Hoxa9	1.672648788	1.4230335921	0.240218538	0.240218538	-6.8273158162	3.18799372137166
Ereg	1.6567564597	1.4230334092	0.2402185865	0.2402185865	-6.8273160265	3.15306838411734
Khdc3	1.6477056459	1.4230333027	0.2402186148	0.2402186148	-6.8273161491	3.13334938306115
Btn1a1	1.6349856882	1.42303315	0.2402186553	0.2402186553	-6.8273163247	3.1058446893011
RGD1561517	1.5662193773	1.4230322588	0.2402188917	0.2402188917	-6.8273173497	2.96127685576611
Hes7	1.5650311413	1.4230322424	0.240218896	0.240218896	-6.8273173686	2.95883888583784
Lrrc34	1.5612519378	1.4230321899	0.2402189099	0.2402189099	-6.827317429	2.95109821938098
Neurl1	1.5531744454	1.4230320763	0.2402189401	0.2402189401	-6.8273175597	2.93462151056636
Pbsn	1.5286117672	1.4230317198	0.2402190346	0.2402190346	-6.8273179697	2.88508088685579
Cck	1.5027810995	1.4230313259	0.2402191391	0.2402191391	-6.8273184227	2.83388477430775
Nkain4	1.4742707914	1.4230308669	0.2402192609	0.2402192609	-6.8273189507	2.7784317294899
Endou	1.4358585793	1.4230302047	0.2402194365	0.2402194365	-6.8273197123	2.70543124823127
Clec2d2	1.4347243143	1.4230301844	0.2402194419	0.2402194419	-6.8273197358	2.70330504006663
Asip	1.4238005427	1.4230299857	0.2402194946	0.2402194946	-6.8273199642	2.68291350257097
Itga7	-1.4220532038	-1.4230299535	0.2402195032	0.2402195032	-6.8273200013	-2.67966602392858
Spink8	1.3957438672	1.423029454	0.2402196357	0.2402196357	-6.8273205758	2.63124186388488
Fam229b	1.3943119534	1.423029426	0.2402196431	0.2402196431	-6.827320608	2.62863158085901
Ctf2	1.3797268184	1.4230291358	0.2402197201	0.2402197201	-6.8273209418	2.60219092622161
Coch	1.3620721387	1.423028772	0.2402198166	0.2402198166	-6.8273213603	2.57054120581989
Zmynd15	1.3602679181	1.423028734	0.2402198267	0.2402198267	-6.827321404	2.56732852090374
Hes5	1.3433561742	1.4230283705	0.2402199231	0.2402199231	-6.8273218221	2.53740915980258
Mmp7	1.3329492939	1.4230281399	0.2402199843	0.2402199843	-6.8273220873	2.5191714175494
LOC498339	1.3169231162	1.4230277741	0.2402200813	0.2402200813	-6.8273225081	2.4913420595253
LOC497899	-1.3166970045	-1.4230277688	0.2402200827	0.2402200827	-6.8273225141	-2.49095162535149
Lrrc23	1.2925663744	1.4230271918	0.2402202358	0.2402202358	-6.8273231778	2.44963427548556
Olr1596	1.283575869	1.4230269685	0.240220295	0.240220295	-6.8273234347	2.43441624975094
Mpz	1.2759639559	1.4230267757	0.2402203462	0.2402203462	-6.8273236564	2.42160566607316
Fam3b	1.2720322303	1.4230266747	0.2402203729	0.2402203729	-6.8273237725	2.41501513463335
LOC171573	1.2660326624	1.4230265189	0.2402204143	0.2402204143	-6.8273239518	2.40499294586068
Pla2g1b	1.2591480016	1.4230263373	0.2402204625	0.2402204625	-6.8273241607	2.3935434600508
Pate4	1.2545383418	1.423026214	0.2402204952	0.2402204952	-6.8273243025	2.38590788033999
Prnd	1.2481282112	1.4230260403	0.2402205412	0.2402205412	-6.8273245022	2.37533041655661
Agr2	1.1937737358	1.4230244533	0.2402209622	0.2402209622	-6.8273263276	2.28750315910543
Ifng	1.1923558903	1.423024409	0.240220974	0.240220974	-6.8273263786	2.28525616111931
Pax9	1.1681191161	1.4230236262	0.2402211816	0.2402211816	-6.827327279	2.24718533723636
Defa5	1.1490950752	1.4230229767	0.2402213539	0.2402213539	-6.827328026	2.21774743440103
Il4	1.123163505	1.4230220377	0.240221603	0.240221603	-6.827329106	2.17824088332252
Tcte3	0.9986221004	1.423016462	0.2402230821	0.2402230821	-6.8273355191	1.9980907374556
Rnase1l2	0.9949882159	1.4230162672	0.2402231338	0.2402231338	-6.8273357432	1.99306424600991
Gpr137b	-0.9742910798	-1.423015116	0.2402234392	0.2402234392	-6.8273370674	-1.96467554572402
LOC499573	0.9407058469	1.4230130836	0.2402239783	0.2402239783	-6.8273394049	1.91946711935464
Hist1h2aa	0.9156764152	1.4230114214	0.2402244192	0.2402244192	-6.8273413168	1.88645333814842
Ncmap	0.9133620731	1.4230112607	0.2402244619	0.2402244619	-6.8273415016	1.88342955399063
LOC100909941	0.9099286161	1.4230110202	0.2402245257	0.2402245257	-6.8273417783	1.87895252640429
Cpe	0.8214481077	1.4230037419	0.2402264564	0.2402264564	-6.8273501497	1.76717891160653
Vpreb2	0.8204306	1.4230036443	0.2402264823	0.2402264823	-6.827350262	1.76593299049554
Mgme1	-0.7955859716	-1.4230011429	0.2402271459	0.2402271459	-6.827353139	-1.73578224438358
Gpr35	0.7427979605	1.4229949708	0.2402287832	0.2402287832	-6.8273602381	1.67341811827916
Wdr37	-0.7179236242	-1.4229915794	0.2402296829	0.2402296829	-6.8273641388	-1.64481305925872
Lypd2	0.6826383197	1.422986118	0.2402311317	0.2402311317	-6.8273704204	1.60507233907686
Defb27	0.6712293845	1.4229841653	0.2402316497	0.2402316497	-6.8273726664	1.59242936927209
LOC100361828	0.5315342556	1.422949132	0.2402409436	0.2402409436	-6.8274129611	1.44546558040362
Cox8b	0.5221739769	1.422945734	0.2402418451	0.2402418451	-6.8274168694	1.43611768390762
Cxcl6	0.4127418208	1.4228872807	0.240257353	0.240257353	-6.8274841007	1.33121336305455
Klc3	0.3370247566	1.4228094313	0.2402780083	0.2402780083	-6.8275736398	1.26314893725452
Cib1	-0.2148568732	-1.4227747581	0.2402872086	0.2402872086	-6.8276135191	-1.16058876905364
Wdr92	0.2928315428	1.422741596	0.2402960082	0.2402960082	-6.8276516602	1.22504228071547
Cysltr2	0.2221635701	1.4225055504	0.2403586532	0.2403586532	-6.8279231392	1.16648161582328
Grk4	0.2102428862	1.4224429065	0.2403752813	0.2403752813	-6.8279951848	1.15688293556118
Inpp5e	0.1406937387	1.4219235237	0.2405131921	0.2405131921	-6.8285924876	1.10243510871951
Clasp2	0.173906799	1.4212905676	0.2406813714	0.2406813714	-6.829320329	1.1281092569765
Rsrc1	0.2224075214	1.4212316831	0.2406970235	0.2406970235	-6.8293880367	1.16667887772479
RGD1562890	-1.2562489524	-1.4206053404	0.2408635777	0.2408635777	-6.8301081863	-2.38873854087149
Mtmr4	-0.205992202	-1.4205351158	0.240882259	0.240882259	-6.8301889234	-1.15347937030064
Ska3	-0.100967457	-1.4204462621	0.2409058983	0.2409058983	-6.830291077	-1.07249242423835
Hbp1	0.1091061069	1.4192379636	0.2412276024	0.2412276024	-6.8316800782	1.07855975436512
Tnfrsf8	-4.3083338645	-1.4187843641	0.2413484869	0.2413484869	-6.8322014377	-19.812429060512
Pxylp1	-0.3550833152	-1.4186092801	0.2413951638	0.2413951638	-6.8324026651	-1.27905944443867
LOC499770	0.4666226226	1.4185000601	0.2414242863	0.2414242863	-6.8325281905	1.38187069216493
Pex5	-0.0647591677	-1.4180975012	0.2415316566	0.2415316566	-6.8329908264	-1.04591032907552
Dus2	0.2805543227	1.417369272	0.2417260159	0.2417260159	-6.8338276511	1.21466150075353
Tulp2	0.6068013693	1.4167713641	0.2418857154	0.2418857154	-6.8345146396	1.52287905480898
LOC500846	-1.7329890849	-1.4163118658	0.2420085208	0.2420085208	-6.8350425475	-3.32415829645971
Ociad1	0.0798724093	1.4157617483	0.2421556305	0.2421556305	-6.835674509	1.05692456293488
Sobp	2.5375221876	1.4151992169	0.2423061563	0.2423061563	-6.836320667	5.80590991678157
Fam212a	0.8008766679	1.4146550775	0.2424518535	0.2424518535	-6.836945637	1.74215944541581
Casp8	-0.1001221994	-1.4144598844	0.24250414	0.24250414	-6.8371698107	-1.07186424791867
Cntln	-0.8046417291	-1.4139767436	0.24263361	0.24263361	-6.8377246502	-1.74671196918806
Cacybp	-0.1734565867	-1.4137400301	0.2426970697	0.2426970697	-6.8379964747	-1.12775727030547
Trappc8	-0.1050960135	-1.4135186305	0.2427564396	0.2427564396	-6.8382507034	-1.07556596858992
Sdpr	-0.3298522339	-1.4133659074	0.2427974022	0.2427974022	-6.8384260664	-1.25688463321007
Hjurp	-1.1521561741	-1.4133318977	0.2428065251	0.2428065251	-6.838465117	-2.22245802900882
Irak1bp1	0.7163010388	1.4129623502	0.242905677	0.242905677	-6.838889424	1.64296419354029
Ttc39a	-0.870023486	-1.4128214379	0.2429434958	0.2429434958	-6.8390512093	-1.82769265369081
Synj1	0.4327961963	1.4119744075	0.2431709553	0.2431709553	-6.8400236212	1.34984728418078
Fgfr1	-0.2881325037	-1.4119194845	0.2431857118	0.2431857118	-6.840086669	-1.22105865512154
Itgb2	-0.2684965791	-1.4118173633	0.2432131519	0.2432131519	-6.8402038954	-1.20455191955014
Slc25a40	-0.2628438323	-1.4114526585	0.2433111749	0.2433111749	-6.8406225277	-1.19984149585991
Wfs1	0.7418966791	1.4114016976	0.2433248751	0.2433248751	-6.8406810218	1.67237302588507
Slc25a4	0.0877362132	1.4107543363	0.2434989802	0.2434989802	-6.8414240309	1.06270134900932
Gem	-1.08098974	-1.410227985	0.2436406357	0.2436406357	-6.8420280863	-2.1154868824963
Cybrd1	-0.2033631854	-1.4100499143	0.2436885789	0.2436885789	-6.8422324322	-1.15137930415111
