gene_short_name	logFC	t	P.Value	adj.P.Val	B	FC
Adam19	-0.4651298025	-1.5525278424	0.2082613422	0.2082613422	-6.7857764071	-1.38044154922356
Gnl3l	0.3486165592	1.5524695265	0.2082746477	0.2082746477	-6.7858447442	1.27333900115076
Tifa	0.9235638541	1.552298046	0.2083137785	0.2083137785	-6.7860456895	1.89679511720195
Tmem14a	-0.8641941291	-1.5521968346	0.208336878	0.208336878	-6.78616429	-1.82032257435817
Mvb12a	0.1310082014	1.5520269375	0.2083756598	0.2083756598	-6.7863633742	1.09505869594068
Bnip3	0.6969291	1.5519292614	0.2083979595	0.2083979595	-6.7864778287	1.6210505726847
Srebf2	0.2968769385	1.5509956729	0.2086112291	0.2086112291	-6.7875717249	1.22848218677527
Chordc1	0.2188364963	1.550848052	0.2086449731	0.2086449731	-6.787744684	1.16379463160494
Prdx5	0.2866161747	1.5500936946	0.2088174998	0.2088174998	-6.7886284791	1.21977594885009
Entpd7	0.7401822962	1.5500587802	0.2088254887	0.2088254887	-6.7886693825	1.67038689243137
Hist1h2an	0.3928997922	1.549753277	0.2088954057	0.2088954057	-6.7890272843	1.31302992083439
Fosl2	-0.9166278105	-1.5494625466	0.2089619651	0.2089619651	-6.7893678684	-1.88769778323434
Hnrnpf	0.1719276816	1.5493824329	0.2089803102	0.2089803102	-6.789461718	1.12656275553822
Etv1	-0.8121495383	-1.5492280005	0.2090156783	0.2090156783	-6.7896426262	-1.75582558070998
Glrx5	-0.6907087595	-1.5489270877	0.2090846117	0.2090846117	-6.7899951187	-1.61407627845421
Rnf34	-0.3145419458	-1.5485559451	0.2091696671	0.2091696671	-6.7904298633	-1.24361674356587
Slc44a4	0.8178378569	1.5481383044	0.2092654227	0.2092654227	-6.7909190532	1.76276218954373
Pyroxd1	-0.277255955	-1.5481304091	0.2092672334	0.2092672334	-6.7909283009	-1.21188764778359
Hypk	-0.3529156313	-1.5476878492	0.2093687547	0.2093687547	-6.7914466546	-1.27713907001252
Fam109b	-0.8739053007	-1.546523765	0.2096360423	0.2096360423	-6.792809983	-1.83261699141015
Adm2	1.4328349897	1.5460072323	0.2097547614	0.2097547614	-6.7934148697	2.6997671628714
Cbr4	0.1495053259	1.5454880369	0.209874165	0.209874165	-6.79402284	1.10918908593254
RGD1307752	0.1104276365	1.5451334052	0.2099557643	0.2099557643	-6.7944380886	1.07954818339534
Porcn	1.0942349749	1.545118867	0.2099591102	0.2099591102	-6.7944551115	2.13499837962407
Enkd1	0.813308416	1.5449759575	0.2099920033	0.2099920033	-6.7946224436	1.7572365542812
Adam15	-0.5832201855	-1.5446152447	0.2100750521	0.2100750521	-6.7950447888	-1.49818957210483
Ctdsp1	-0.1761159706	-1.544494265	0.2101029137	0.2101029137	-6.7951864357	-1.12983803260488
Sipa1	-0.3051925229	-1.544331608	0.2101403799	0.2101403799	-6.7953768767	-1.23558351067443
Ccdc102a	-1.0859496977	-1.5439495245	0.2102284166	0.2102284166	-6.7958242118	-2.12277240212165
Mdfi	-0.253007718	-1.5434666937	0.2103397231	0.2103397231	-6.7963894724	-1.19168894974721
Ndufb9	0.0879262896	1.5429635878	0.2104557708	0.2104557708	-6.7969784375	1.06284137011429
Atp13a2	0.2510699064	1.5428108656	0.2104910116	0.2104910116	-6.7971572165	1.19008936119425
Pfkp	0.969087784	1.5427061205	0.2105151853	0.2105151853	-6.7972798309	1.95760241185936
Micb	-1.4992818488	-1.5425489769	0.2105514574	0.2105514574	-6.7974637804	-2.82701952799108
Pde4d	-0.5490153856	-1.5424044812	0.2105848161	0.2105848161	-6.7976329216	-1.46308682368899
Abtb2	-0.3869730088	-1.5415012671	0.2107934623	0.2107934623	-6.7986901281	-1.30764688370689
Tmem169	-3.0503572652	-1.5413831649	0.2108207608	0.2108207608	-6.798828358	-8.28417060693101
Prkg1	-0.252269692	-1.5408505421	0.2109439196	0.2109439196	-6.7994517314	-1.19107948448662
Adra1b	-0.7212997977	-1.5407226629	0.2109735007	0.2109735007	-6.7996013937	-1.64866673373954
Mtus1	0.1402703367	1.540628249	0.2109953434	0.2109953434	-6.7997118888	1.10211161364321
Phf1	0.4986779411	1.5404196524	0.2110436109	0.2110436109	-6.7999560108	1.41291819698525
Pcbp2	0.0803296333	1.5402407438	0.2110850183	0.2110850183	-6.8001653841	1.05725958027923
Krit1	0.2802808448	1.5402373134	0.2110858123	0.2110858123	-6.8001693986	1.2144312708126
Zfp131	-0.3496647298	-1.5400040804	0.211139806	0.211139806	-6.8004423403	-1.27426446455781
Agpat4	0.364852606	1.5398471582	0.211176142	0.211176142	-6.800625975	1.28775005885699
Zfp428	0.9230661608	1.5395758359	0.2112389835	0.2112389835	-6.8009434762	1.89614088371436
Tmem209	0.5035101348	1.5387891474	0.2114213033	0.2114213033	-6.8018640038	1.4176585898409
Ephb3	-0.8090425462	-1.5384556146	0.2114986522	0.2114986522	-6.8022542557	-1.7520482986408
Vdr	-1.9581073225	-1.5380224659	0.2115991481	0.2115991481	-6.8027610418	-3.8855190162955
Dusp23	-0.4078829018	-1.5375688796	0.2117044405	0.2117044405	-6.8032917132	-1.32673744987393
Rab39a	-1.4542197731	-1.5373902003	0.2117459332	0.2117459332	-6.8035007508	-2.74008333902172
Pabpn1	-0.1931284468	-1.5370363394	0.2118281321	0.2118281321	-6.8039147214	-1.14324011645134
Bin1	0.2392040804	1.5364585515	0.2119624207	0.2119624207	-6.8045906213	1.18034129995636
Rrad	2.7771826424	1.5363791887	0.2119808732	0.2119808732	-6.804683457	6.85512342857583
Rpl39	0.12820292	1.5362751962	0.2120050549	0.2120050549	-6.8048051022	1.09293145284361
Uvrag	0.1328444913	1.5362731911	0.2120055212	0.2120055212	-6.8048074477	1.09645339504932
Mns1	0.9026873679	1.5360908253	0.2120479344	0.2120479344	-6.8050207665	1.86954522104475
Syngap1	0.6203402733	1.5358117808	0.2121128501	0.2121128501	-6.8053471647	1.53723771061812
Chst3	2.753155768	1.5354537313	0.2121961762	0.2121961762	-6.80576596	6.7419025209562
Gpr158	1.3746797311	1.5354509903	0.2121968142	0.2121968142	-6.8057691658	2.59310339334239
Prickle3	0.2397689937	1.5353020246	0.2122314923	0.2122314923	-6.8059433995	1.18080357441073
Oxnad1	-0.3439333453	-1.535211	0.2122526851	0.2122526851	-6.8060498625	-1.26921224513357
Slc29a1	0.2609587246	1.5351755578	0.2122609375	0.2122609375	-6.8060913157	1.19827473829605
Itpk1	-0.3624670991	-1.5348670407	0.2123327878	0.2123327878	-6.8064521495	-1.28562251406882
Cdca4	0.3789026082	1.5347740497	0.2123544495	0.2123544495	-6.806560907	1.30035236089162
P3h2	0.2570579503	1.534665382	0.212379766	0.212379766	-6.8066879976	1.19503920633159
Cyhr1	0.3999613411	1.5344661607	0.2124261872	0.2124261872	-6.8069209896	1.31947255330684
Tm4sf4	-0.3223074496	-1.5341741649	0.2124942457	0.2124942457	-6.807262473	-1.2503287290294
Zfp777	0.4082386775	1.5329271399	0.2127851653	0.2127851653	-6.8087207148	1.32706467020649
Raf1	0.0422664365	1.5318428812	0.2130384586	0.2130384586	-6.8099884501	1.02973023615491
Gnpnat1	-0.3393976438	-1.5315580797	0.2131050444	0.2131050444	-6.8103214188	-1.265228223687
Cask	0.2451984845	1.5309938769	0.213237019	0.213237019	-6.8109810099	1.18525582600243
G0s2	-0.9142800735	-1.5304852409	0.2133560705	0.2133560705	-6.8115756025	-1.88462837927082
Gchfr	-0.2787182779	-1.5301682146	0.2134303097	0.2134303097	-6.8119461863	-1.21311664591111
Cpz	-0.2880050995	-1.5300864436	0.2134494628	0.2134494628	-6.8120417693	-1.22095082836134
RT1-M2	0.3227393191	1.5300613456	0.2134553419	0.2134553419	-6.8120711065	1.25070306986853
Elk4	0.3138904935	1.52968462	0.2135436079	0.2135436079	-6.8125114517	1.24305531230122
Aftph	0.22526176	1.5294384925	0.2136012962	0.2136012962	-6.8127991336	1.16898932864755
Hmx1	-3.5333754645	-1.5291038245	0.2136797636	0.2136797636	-6.8131902911	-11.5784920224392
Srsf12	1.1513948179	1.5290775849	0.2136859171	0.2136859171	-6.813220959	2.22128547642679
Cst3	-0.1579362476	-1.5284181857	0.2138406168	0.2138406168	-6.8139916124	-1.11569001912093
St6galnac6	0.17766216	1.5278875055	0.2139652049	0.2139652049	-6.8146117855	1.13104957073774
Slc17a8	-0.9700956476	-1.5276110057	0.2140301496	0.2140301496	-6.8149348984	-1.9589704664268
Rsrc2	0.2537780847	1.5272927331	0.214104932	0.214104932	-6.815306813	1.19232545476521
Csde1	0.1481630676	1.5269427604	0.2141871949	0.2141871949	-6.8157157543	1.10815759567011
Ap2m1	0.2561321544	1.5267363903	0.2142357191	0.2142357191	-6.8159568887	1.19427258035821
Vsig2	2.54138592	1.5265275521	0.2142848355	0.2142848355	-6.816200901	5.82147976838881
Rufy1	0.0728345872	1.5263379324	0.2143294424	0.2143294424	-6.8164224526	1.05178117988166
Eif4a1	0.2089403994	1.5260481234	0.2143976373	0.2143976373	-6.8167610555	1.15583895556357
Otog	2.004727034	1.5258526109	0.2144436564	0.2144436564	-6.8169894792	4.0131276159292
Hnrnpul2	0.1591023044	1.5257581625	0.2144658912	0.2144658912	-6.8170998244	1.11659213896417
Mrps16	0.108818854	1.525728125	0.214472963	0.214472963	-6.8171349173	1.07834502528747
Pvrl1	-0.1214998766	-1.5251931792	0.214598949	0.214598949	-6.8177598752	-1.08786525787945
Junb	0.6378642459	1.5246896604	0.2147176057	0.2147176057	-6.8183480814	1.55602392814874
Tppp2	-0.5303100668	-1.5242846882	0.2148130902	0.2148130902	-6.8188211406	-1.44423956092036
Nkain3	2.6148655009	1.5238485699	0.2149159689	0.2149159689	-6.8193305567	6.12566088065335
Rgs3	-0.8952750374	-1.5236813389	0.214955432	0.214955432	-6.8195258869	-1.85996443765036
Dnttip1	0.2948194489	1.5235323887	0.2149905877	0.2149905877	-6.8196998612	1.22673144406394
Mterfd3	0.45675458	1.5234307284	0.2150145854	0.2150145854	-6.8198185991	1.37245094077276
Scnn1b	-2.84110805	-1.5228631359	0.2151486226	0.2151486226	-6.8204815124	-7.16570201267855
Ccl6	-0.3991154461	-1.5226368907	0.2152020753	0.2152020753	-6.8207457403	-1.31869913407675
LOC691083	-0.5625111036	-1.5224997625	0.2152344801	0.2152344801	-6.8209058865	-1.47683751227087
Ctnnal1	0.1844367031	1.5217506696	0.2154115903	0.2154115903	-6.821780673	1.13637319235342
RGD1565844	2.4405735259	1.5217244249	0.2154177983	0.2154177983	-6.8218113201	5.42857494496096
Trim47	0.1646200787	1.520784736	0.2156401981	0.2156401981	-6.8229085675	1.12087086748092
Smg9	0.3048666693	1.5205259143	0.2157014974	0.2157014974	-6.823210764	1.23530446773163
Slc10a3	-0.2064464507	-1.5201103494	0.2157999586	0.2157999586	-6.8236959517	-1.15384261338848
Tigd5	0.8285885678	1.5200257146	0.2158200172	0.2158200172	-6.8237947629	1.77594704942892
Papd5	0.1519495833	1.5199666943	0.2158340064	0.2158340064	-6.8238636687	1.11106990031296
Smad7	-0.4251548887	-1.5197835106	0.2158774312	0.2158774312	-6.8240775309	-1.34271664999565
Drap1	0.3651412052	1.5197395337	0.2158878576	0.2158878576	-6.824128872	1.28800768836347
Ndufc2	0.1246785369	1.5196286031	0.2159141603	0.2159141603	-6.8242583777	1.09026477144795
Col4a3	0.3206629682	1.5193156922	0.2159883727	0.2159883727	-6.8246236751	1.24890433173088
Gpr37l1	0.1576401371	1.5192520651	0.2160034663	0.2160034663	-6.8246979527	1.11546104929799
Fem1a	0.3335985829	1.5192150843	0.2160122394	0.2160122394	-6.8247411234	1.26015271648195
Dusp5	-0.3643540286	-1.5188798129	0.2160917946	0.2160917946	-6.8251325044	-1.28730510539854
Samd4a	0.8748799033	1.5183608496	0.2162149987	0.2162149987	-6.8257382874	1.83385542133093
Ciz1	0.0650811948	1.5180609314	0.2162862347	0.2162862347	-6.8260883626	1.04614381505391
Pctp	-0.4241089667	-1.5178896607	0.2163269258	0.2163269258	-6.8262882701	-1.341743562894
Arpp19	0.2730569174	1.5173262124	0.2164608493	0.2164608493	-6.826945898	1.2083655150494
Pdcd5	0.2334705975	1.5165491097	0.2166457003	0.2166457003	-6.8278528172	1.17565975825209
Rbbp9	0.1680069427	1.5165327178	0.2166496013	0.2166496013	-6.8278719465	1.12350530967776
Sh3gl1	-0.1167783682	-1.5162740301	0.2167111743	0.2167111743	-6.8281738285	-1.08431082047043
Purb	0.1137980408	1.5158908052	0.216802424	0.216802424	-6.8286210244	1.08207315726073
Naalad2	2.3025257736	1.5154951302	0.2168966811	0.2168966811	-6.8290827262	4.9332068247305
Mybl1	-0.6852530308	-1.5149254621	0.2170324631	0.2170324631	-6.8297474157	-1.60798397718377
Nr1i2	0.5040038741	1.5148900403	0.217040909	0.217040909	-6.8297887444	1.41814384384649
Alms1	0.3400461512	1.5143022564	0.2171811096	0.2171811096	-6.8304745188	1.26579708563236
Terf2	0.273171443	1.5137018975	0.2173244092	0.2173244092	-6.8311749124	1.20846144265344
Lancl1	0.3326578298	1.5133637381	0.2174051687	0.2174051687	-6.8315693944	1.25933126350214
Mprip	0.0169912319	1.5133106808	0.2174178428	0.2174178428	-6.8316312873	1.011847051423
Atg2a	0.2685028658	1.5132691884	0.2174277548	0.2174277548	-6.831679689	1.20455716852711
Bre	0.1832245148	1.512853599	0.2175270609	0.2175270609	-6.8321644686	1.13541878431358
Nop58	0.4226974943	1.5124611852	0.2176208734	0.2176208734	-6.832622191	1.34043149913044
Ifit2	-0.1303865452	-1.5121468954	0.2176960402	0.2176960402	-6.8329887709	-1.09458693762577
Slc4a1ap	0.2831018463	1.5117847047	0.2177826975	0.2177826975	-6.8334112034	1.21680825554293
Yipf6	0.1101164151	1.5113718252	0.2178815272	0.2178815272	-6.8338927319	1.07931532596458
Dusp26	2.2131080437	1.5113477692	0.2178872869	0.2178872869	-6.8339207868	4.63673104026569
Timm44	0.1431209533	1.5106369821	0.2180575423	0.2180575423	-6.834749694	1.1042914253514
Fam3d	-2.0719258844	-1.5103760987	0.2181200675	0.2181200675	-6.8350539128	-4.20447563419515
Wdr55	0.2566737853	1.5100548474	0.218197087	0.218197087	-6.8354285133	1.19472103020641
Dlg1	-0.1013520141	-1.509666203	0.2182903025	0.2182903025	-6.8358816783	-1.07277834020659
Ahnak	0.3452284448	1.5088720971	0.2184808987	0.2184808987	-6.8368075471	1.27035212162428
Aldh9a1	-0.3475428936	-1.5087877581	0.2185011516	0.2185011516	-6.8369058747	-1.27239172424778
Pprc1	0.5759771908	1.5085461291	0.2185591867	0.2185591867	-6.8371875746	1.49068681865624
Klf1	0.9117750451	1.5083334938	0.2186102716	0.2186102716	-6.8374354653	1.88135883778936
Fcar	2.316548496	1.5079191517	0.2187098522	0.2187098522	-6.8379184869	4.98139044870426
Agxt	-0.2887948481	-1.5071695974	0.2188901182	0.2188901182	-6.8387922186	-1.22161937448344
Aldh1a3	-0.614206759	-1.5070352959	0.2189224341	0.2189224341	-6.8389487608	-1.53071612779455
Zfp763	-0.2114155537	-1.5064879982	0.2190541783	0.2190541783	-6.839586664	-1.15782366834949
Mapkapk2	-0.337683049	-1.5063235555	0.2190937791	0.2190937791	-6.8397783216	-1.2637254354469
Blnk	0.8261549239	1.5057539074	0.2192310192	0.2192310192	-6.8404422132	1.77295377692331
Pigx	-0.1674536259	-1.5056575925	0.2192542325	0.2192542325	-6.8405544579	-1.12307449432953
Nefh	-3.1674463804	-1.5044988799	0.219533704	0.219533704	-6.8419047019	-8.98455083233068
Slc1a7	-1.0268231802	-1.5043426254	0.2195714201	0.2195714201	-6.8420867692	-2.03753265355521
Snw1	0.3636028045	1.5042628465	0.2195906796	0.2195906796	-6.8421797259	1.28663496870397
Tm4sf19	-1.5916440419	-1.5038934711	0.2196798738	0.2196798738	-6.8426101019	-3.01392609730572
Slc26a1	-0.189312308	-1.5036248297	0.2197447676	0.2197447676	-6.842923095	-1.14022007558709
P2rx5	2.9108104901	1.5032997291	0.2198233271	0.2198233271	-6.8433018539	7.52040568783585
Sh3d21	-0.9448357146	-1.5031809904	0.2198520274	0.2198520274	-6.8434401865	-1.92496966979954
Vps41	0.1500676721	1.502509109	0.2200145024	0.2200145024	-6.8442228996	1.10962151955897
Gltp	0.3579605689	1.5020908898	0.2201157009	0.2201157009	-6.8447100722	1.28161289520715
Tnfaip2	-0.7512411593	-1.5018214252	0.2201809307	0.2201809307	-6.8450239503	-1.68324030963529
Morc2	0.1115414023	1.5017909594	0.220188307	0.220188307	-6.8450594368	1.08038192028782
Zfp879	0.4530165296	1.5015644763	0.22024315	0.22024315	-6.8453232395	1.36889949709356
Lhx4	-2.5358285809	-1.5015121461	0.2202558238	0.2202558238	-6.8453841914	-5.79909824946113
Wrb	0.318456109	1.50148154	0.2202632367	0.2202632367	-6.84541984	1.24699537038086
Gdpd1	-0.2919484578	-1.50136856	0.2202906029	0.2202906029	-6.8455514322	-1.22429265213482
Mbnl2	0.4944114643	1.5010833037	0.2203597144	0.2203597144	-6.8458836729	1.40874595146147
Clic2	-0.5015070566	-1.5008542875	0.2204152167	0.2204152167	-6.8461504012	-1.41569163875169
Mrps14	0.164987811	1.5006689946	0.2204601335	0.2204601335	-6.8463662002	1.1211566055931
Reep2	-2.5810096203	-1.500525822	0.2204948466	0.2204948466	-6.8465329409	-5.9835829335458
LOC102554586	-0.5132783224	-1.5001811082	0.2205784483	0.2205784483	-6.846934386	-1.427289829611
Hspa12a	0.6841777698	1.500178914	0.2205789806	0.2205789806	-6.8469369412	1.60678597050504
Il36rn	-4.1352178214	-1.4999211241	0.2206415233	0.2206415233	-6.8472371448	-17.5721379019266
Tmem180	0.3569415983	1.4994375847	0.220758886	0.220758886	-6.8478002123	1.2807080159729
Abcf1	-0.1351895603	-1.4993043729	0.2207912303	0.2207912303	-6.8479553273	-1.09823710518126
Mtmr4	-0.212413209	-1.4992343822	0.2208082263	0.2208082263	-6.8480368249	-1.15862460574104
Ramp2	0.2563043291	1.4991191624	0.2208362084	0.2208362084	-6.8481709861	1.19441511622872
Fam73b	0.461364388	1.4990639807	0.2208496111	0.2208496111	-6.8482352386	1.37684331320913
Med6	0.2457457233	1.4989490841	0.2208775202	0.2208775202	-6.8483690204	1.18570549900262
Anks4b	-0.1690728552	-1.4986468961	0.2209509415	0.2209509415	-6.8487208683	-1.12433570059683
Il22ra1	-0.8483653369	-1.4979019537	0.2211320476	0.2211320476	-6.8495881699	-1.80045973631924
Il9r	3.378785854	1.4976736076	0.2211875933	0.2211875933	-6.8498540053	10.4019770434879
Rpn1	-0.1894220356	-1.4975012501	0.2212295294	0.2212295294	-6.8500546546	-1.14030680103277
Gca	0.8780606168	1.4963785364	0.2215029022	0.2215029022	-6.8513615444	1.83790298733677
Pds5a	0.1330193429	1.4961695108	0.221553838	0.221553838	-6.8516048379	1.09658629094437
Swap70	-0.236821934	-1.4959600549	0.2216048911	0.2216048911	-6.8518486254	-1.17839395444709
Glmn	0.2935408186	1.4953456214	0.2217547261	0.2217547261	-6.8525637301	1.22564469941246
Susd4	2.048931312	1.4951134233	0.2218113775	0.2218113775	-6.852833957	4.13799330782673
Abhd13	0.2538950435	1.4950734045	0.2218211428	0.2218211428	-6.8528805291	1.19242212010563
Ctxn1	-0.6910629139	-1.4948547176	0.2218745144	0.2218745144	-6.853135023	-1.6144725523499
Ss18	-0.0808378869	-1.4943779445	0.2219909202	0.2219909202	-6.8536898349	-1.05763211268385
Ldb2	-0.9359865394	-1.4939691797	0.2220907732	0.2220907732	-6.8541654781	-1.91319846562027
Slc25a28	0.3069006219	1.4934266961	0.2222233644	0.2222233644	-6.8547966774	1.23704726342173
Nans	-0.2087918196	-1.4932089617	0.2222766056	0.2222766056	-6.8550500063	-1.15571992453274
Clec5a	-2.3080050493	-1.492483215	0.2224541653	0.2224541653	-6.855894341	-4.95197849478889
Srfbp1	0.3692205727	1.4923397629	0.2224892798	0.2224892798	-6.8560612234	1.29165481546564
Wnt9b	0.407083477	1.4921272792	0.2225413027	0.2225413027	-6.8563084065	1.32600248303203
Rps6	0.1196631153	1.4919831782	0.2225765907	0.2225765907	-6.8564760358	1.08648112795537
Mul1	0.2066308119	1.4915399169	0.2226851753	0.2226851753	-6.8569916503	1.1539900717184
Vwa9	0.1464716101	1.4911017931	0.2227925565	0.2227925565	-6.8575012578	1.106859120905
Lrrc4c	-1.1558357497	-1.4910726585	0.2227996992	0.2227996992	-6.857535145	-2.22813361500498
Nhej1	0.6238586693	1.4910225819	0.2228119765	0.2228119765	-6.8575933898	1.5409912492332
Vps28	0.133850357	1.4903983397	0.222965083	0.222965083	-6.8583194219	1.0972181231399
Tmem181	-0.1360428843	-1.4898902996	0.2230897711	0.2230897711	-6.8589102577	-1.09888688164861
Cltc	0.1047956	1.4896987626	0.2231367991	0.2231367991	-6.859132999	1.07534202597621
Fadd	0.2646129145	1.4891819594	0.223263742	0.223263742	-6.8597339678	1.20131368514367
Kcnk2	2.6959198131	1.4889043036	0.2233319744	0.2233319744	-6.8600568244	6.47966763054368
Aox1	0.7243247702	1.4888657403	0.2233414529	0.2233414529	-6.8601016646	1.65212720423034
Lynx1	0.512591414	1.4885076071	0.2234294988	0.2234294988	-6.8605180793	1.42661041782953
Tax1bp3	0.1688164957	1.4873907459	0.2237043115	0.2237043115	-6.8618165623	1.12413592966637
Tmem183a	0.0968377347	1.4873555196	0.2237129851	0.2237129851	-6.8618575137	1.06942679869411
Tfam	0.2021094578	1.4872788742	0.2237318582	0.2237318582	-6.8619466152	1.15037916972774
Lars2	0.5125729506	1.4861874129	0.2240008018	0.2240008018	-6.8632153532	1.42659216039501
Sptb	-0.7284182041	-1.4861164088	0.2240183095	0.2240183095	-6.8632978832	-1.65682152750758
Dagla	0.6815428838	1.4854061256	0.2241935264	0.2241935264	-6.8641234194	1.60385407294172
Prosc	0.2021897246	1.4853516275	0.2242069763	0.2242069763	-6.8641867572	1.15044317481603
Tmem63a	-0.1929973124	-1.4852555038	0.2242307013	0.2242307013	-6.8642984711	-1.14313620586091
Zfp951	0.8871394256	1.4852312855	0.2242366792	0.2242366792	-6.8643266171	1.8495052883344
Il22ra2	2.985102494	1.4849927443	0.2242955685	0.2242955685	-6.8646038397	7.91781574010637
Il1rn	0.3898624717	1.4849400701	0.2243085745	0.2243085745	-6.864665054	1.31026849347705
Ttll1	0.3922701248	1.4849382029	0.2243090355	0.2243090355	-6.8646672241	1.31245697110077
Glb1l2	-0.4210189314	-1.4848333542	0.2243349266	0.2243349266	-6.8647890709	-1.33887282588247
Rhoj	0.1820851866	1.4843625482	0.2244512252	0.2244512252	-6.8653361822	1.13452247293833
Soat1	0.4952118168	1.4838870683	0.2245687432	0.2245687432	-6.8658886882	1.40952768711265
Suv420h1	-0.2313330171	-1.4838095235	0.224587915	0.224587915	-6.8659787915	-1.17391912260048
